"Werl gestern, heute, morgen : ein Jahrbuch der Stadt Werl und des Neuen Heimat- und Geschichtsvereins Werl e.V.","http://nwbib.de/HT006990264"
"Weseker Heimatblätter / Weseker Heimatverein","http://nwbib.de/HT006996122"
"Weser, Bever, Berg und Tal : heimatkundliche Schriftenreihe","http://nwbib.de/HT013023882"
"Wesselinger Heimat- und Geschichtsblätter / Verein für Orts- und Heimatkunde Wesseling","http://nwbib.de/HT007050777"
"Westfalen : Hefte für Geschichte, Kunst und Volkskunde","http://nwbib.de/HT001374559"
"Westfälische Forschungen : Zeitschrift des LWL-Instituts für Westfälische Regionalgeschichte","http://nwbib.de/HT001381194"
"Westfälische Zeitschrift : Zeitschrift für vaterländische Geschichte und Altertumskunde","http://nwbib.de/HT001349048"
"Westmünsterland : Jahrbuch des Kreises Borken","http://nwbib.de/HT007057556"
"Wirtschaft im Revier : Nachrichten der Industrie- und Handelskammer im Mittleren Ruhrgebiet zu Bochum","http://nwbib.de/HT002212585"
"Wirtschaft Münsterland : für den Kreis Steinfurt","http://nwbib.de/HT015080222"
"Wirtschaftsreport Siegen, Olpe, Wittgenstein / Industrie- und Handelskammer Siegen","http://nwbib.de/HT007016288"
"Wirtschaftsspiegel : amtliches Mitteilungsblatt der Industrie- und Handelskammer Nord-Westfalen","http://nwbib.de/HT007751353"
"Wirtschaftswoche <Düsseldorf> : Pflichtblatt der Wertpapierbörse in Frankfurt und Düsseldorf","http://nwbib.de/HT001392942"
"Wissenschaft und Weisheit : franziskanische Studien zu Theologie, Philosophie und Geschichte","http://nwbib.de/HT005065369"
"Wittgenstein : Blätter des Wittgensteiner Heimatvereins","http://nwbib.de/HT006954259"
"Wo die Lippe springt : Informationsreihe des Heimatvereins Bad Lippspringe e.V.","http://nwbib.de/HT007618107"
"Wüllener Heimatblätter / Heimatverein Wüllen e.V.","http://nwbib.de/HT007049889"
"Xantener Vorträge zur Geschichte des Niederrheins : Jahresband","http://nwbib.de/HT006688030"
"Zeichen der Zeit / Geschichtsverein der Gemeinde Inden e.V.","http://nwbib.de/HT015530956"
"Zeitensprünge : Lübbecke …","http://nwbib.de/HT018815651"
"Zeitschrift des Aachener Geschichtsvereins","http://nwbib.de/HT001350462"
"Zeitschrift des Bergischen Geschichtsvereins : ZBGV","http://nwbib.de/HT001388676"
"Zeitschrift des Geschichtsvereins Mülheim a. d. Ruhr","http://nwbib.de/HT003264538"
"Zeitschrift für Archäologie des Mittelalters : ZAM","http://nwbib.de/HT001371203"
"Zeitschrift für deutsches Altertum und deutsche Literatur : ZfDA","http://nwbib.de/HT005077029"
"Zeitschrift für Dialektologie und Linguistik : ZDL","http://nwbib.de/HT002213051"
"Zeitschrift für Geschichtswissenschaft <Berlin> : ZfG","http://nwbib.de/HT002213091"
"Zeitschrift für Heereskunde / Deutsche Gesellschaft für Heereskunde","http://nwbib.de/HT006888392"
"Zeitschrift für Kommunalfinanzen : ZKF","http://nwbib.de/HT002723080"
"Zeitschrift für Kunstgeschichte : ZfK","http://nwbib.de/HT001391523"
"Zeitschrift für öffentliche und gemeinwirtschaftliche Unternehmen : ZögU","http://nwbib.de/HT002213138"
"Zeitschrift für Parlamentsfragen : ZParl","http://nwbib.de/HT002213146"
"Zeitschrift für Unternehmensgeschichte : ZUG","http://nwbib.de/HT001350159"
"Zeitschrift für Verkehrswissenschaft / Institut für Verkehrswissenschaft, Köln","http://nwbib.de/HT001353728"
"Zeitsprünge : Dormagen von der Steinzeit bis zur Gegenwart","http://nwbib.de/HT007070288"
"Zoologie: Mitteilungen der Deutschen Zoologischen Gesellschaft","http://nwbib.de/HT008611008"
